MSN     StateCode    Year     Data
PPICP   CA           1986  1011.296
PPICP   CA           1987  1197.761
PPICP   CA           1988  1079.264
PPICP   CA           1989  1059.105
PPICP   CA           1990  1292.593
PPICP   CA           1991  947.8845
PPICP   CA           1992  1039.858
PPICP   CA           1993  1071.255
PPICP   CA           1994  1092.033
PPICP   CA           1995  1089.442
PPICP   CA           1996   629.445
PPICP   CA           1997  583.2102
PPICP   CA           1998  521.3208
PPICP   CA           1999  647.1476
PPICP   CA           2000  608.4657
PPICP   CA           2001   1281.44
PPICP   CA           2002  1089.916
PPICP   CA           2003  1075.272
PPICP   CA           2004    1083.1
PPICP   CA           2005  955.5071
PPICP   CA           2006  246.8571
PPICP   CA           2007  316.0237
PPICP   CA           2008  269.6576
PPICP   CA           2009  224.7079
PPICP   NM           1960         0
PPICP   NM           1961         0
PPICP   NM           1962         0
PPICP   NM           1963         0
PPICP   NM           1964         0
PPICP   NM           1965         0
PPICP   NM           1966         0
PPICP   NM           1967         0
PPICP   NM           1968         0
PPICP   NM           1969         0
PPICP   NM           1970         0
PPICP   NM           1971         0
PPICP   NM           1972         0
PPICP   NM           1973         0
PPICP   NM           1974         0
PPICP   NM           1975         0
PPICP   NM           1976         0
PPICP   NM           1977         0
PPICP   NM           1978         0
PPICP   NM           1979         0
PPICP   NM           1980         0
PPICP   NM           1981         0
PPICP   NM           1982         0
PPICP   NM           1983         0
PPICP   NM           1984         0
PPICP   NM           1985         0
PPICP   NM           1986  19.59096
PPICP   NM           1987   23.2032
PPICP   NM           1988  20.90765
PPICP   NM           1989  20.51713
PPICP   NM           1990  25.04029
PPICP   NM           1991  69.54357
PPICP   NM           1992   76.2914
PPICP   NM           1993  78.59494
PPICP   NM           1994  80.11935
PPICP   NM           1995  79.92921
PPICP   NM           1996  634.8756
PPICP   NM           1997   588.242
PPICP   NM           1998  525.8186
PPICP   NM           1999  652.7309
PPICP   NM           2000  613.7153
PPICP   NM           2001  112.7928
PPICP   NM           2002  95.93477
PPICP   NM           2003  94.64576
PPICP   NM           2004  95.33482
PPICP   NM           2005  84.10405
PPICP   NM           2006         0
PPICP   NM           2007         0
PPICP   NM           2008         0
PPICP   NM           2009         0
PPICP   TX           1960         0
PPICP   TX           1961         0
PPICP   TX           1962         0
PPICP   TX           1963         0
PPICP   TX           1964         0
PPICP   TX           1965         0
PPICP   TX           1966         0
PPICP   TX           1967         0
PPICP   TX           1968         0
PPICP   TX           1969         0
PPICP   TX           1970         0
PPICP   TX           1971         0
PPICP   TX           1972         0
PPICP   TX           1973         0
PPICP   TX           1974         0
PPICP   TX           1975         0
PPICP   TX           1976         0
PPICP   TX           1977         0
PPICP   TX           1978         0
PPICP   TX           1979         0
PPICP   TX           1980         0
PPICP   TX           1981         0
PPICP   TX           1982         0
PPICP   TX           1983         0
PPICP   TX           1984  19472.42
PPICP   TX           1985  18429.58
PPICP   TX           1986  15559.82
PPICP   TX           1987  18428.79
PPICP   TX           1988  16605.58
PPICP   TX           1989  16295.41
PPICP   TX           1990  19887.86
PPICP   TX           1991  24158.48
PPICP   TX           1992  26502.58
PPICP   TX           1993   27302.8
PPICP   TX           1994  27832.36
PPICP   TX           1995   27766.3
PPICP   TX           1996  32098.87
PPICP   TX           1997  29741.11
PPICP   TX           1998  26585.03
PPICP   TX           1999  33001.63
PPICP   TX           2000  31029.02
PPICP   TX           2001  20556.05
PPICP   TX           2002  17483.74
PPICP   TX           2003  17248.82
PPICP   TX           2004   17374.4
PPICP   TX           2005  15327.64
PPICP   TX           2006  15552.92
PPICP   TX           2007  19910.67
PPICP   TX           2008  16989.43
PPICP   TX           2009  14157.43
REPRB   AZ           1960  36181.45
REPRB   AZ           1961  35082.71
REPRB   AZ           1962  34533.37
REPRB   AZ           1963   34861.2
REPRB   AZ           1964  34270.82
REPRB   AZ           1965  50095.03
REPRB   AZ           1966  58059.82
REPRB   AZ           1967  56422.67
REPRB   AZ           1968  63456.35
REPRB   AZ           1969  67840.06
REPRB   AZ           1970  68919.16
REPRB   AZ           1971  74136.25
REPRB   AZ           1972  75188.74
REPRB   AZ           1973  79348.45
REPRB   AZ           1974  82058.09
REPRB   AZ           1975  80897.34
REPRB   AZ           1976  84428.48
REPRB   AZ           1977  75680.87
REPRB   AZ           1978  79869.72
REPRB   AZ           1979  83413.77
REPRB   AZ           1980  120006.4
REPRB   AZ           1981   92565.3
REPRB   AZ           1982  94926.32
REPRB   AZ           1983  175992.8
REPRB   AZ           1984  188831.3
REPRB   AZ           1985  171680.4
REPRB   AZ           1986  175102.8
REPRB   AZ           1987  123113.6
REPRB   AZ           1988  98749.31
REPRB   AZ           1989  101553.8
REPRB   AZ           1990  94816.37
REPRB   AZ           1991  88844.18
REPRB   AZ           1992  87592.99
REPRB   AZ           1993  86746.39
REPRB   AZ           1994  93601.97
REPRB   AZ           1995  104031.3
REPRB   AZ           1996  112268.8
REPRB   AZ           1997  141734.1
REPRB   AZ           1998  126789.6
REPRB   AZ           1999    115266
REPRB   AZ           2000    101173
REPRB   AZ           2001   90726.1
REPRB   AZ           2002  87119.08
REPRB   AZ           2003  84174.63
REPRB   AZ           2004  81735.55
REPRB   AZ           2005  78743.84
REPRB   AZ           2006  81533.37
REPRB   AZ           2007  84167.98
REPRB   AZ           2008  97134.52
REPRB   AZ           2009  88571.38
REPRB   CA           1960  270161.1
REPRB   CA           1961  248177.5
REPRB   CA           1962  329045.7
REPRB   CA           1963  360333.3
REPRB   CA           1964  331756.6
REPRB   CA           1965  418517.8
REPRB   CA           1966    375877
REPRB   CA           1967    473192
REPRB   CA           1968  397365.9
REPRB   CA           1969    544918
REPRB   CA           1970  521978.1
REPRB   CA           1971  533790.1
REPRB   CA           1972  472311.9
REPRB   CA           1973  553161.7
REPRB   CA           1974    645073
REPRB   CA           1975  578577.9
REPRB   CA           1976  422851.6
REPRB   CA           1977  338072.7
REPRB   CA           1978  576600.9
REPRB   CA           1979  559805.6
REPRB   CA           1980  591927.6
REPRB   CA           1981  502231.5
REPRB   CA           1982  698981.1
REPRB   CA           1983  807127.8
REPRB   CA           1984  693614.3
REPRB   CA           1985  593488.3
REPRB   CA           1986  666981.3
REPRB   CA           1987  522673.5
REPRB   CA           1988  512100.1
REPRB   CA           1989  738965.1
REPRB   CA           1990  669385.4
REPRB   CA           1991  653580.5
REPRB   CA           1992  642312.8
REPRB   CA           1993  820857.4
REPRB   CA           1994  633675.4
REPRB   CA           1995  846265.2
REPRB   CA           1996  817765.9
REPRB   CA           1997  760363.1
REPRB   CA           1998    833064
REPRB   CA           1999  760981.9
REPRB   CA           2000  737522.9
REPRB   CA           2001  608143.4
REPRB   CA           2002  676324.8
REPRB   CA           2003    725742
REPRB   CA           2004  697820.3
REPRB   CA           2005  741050.7
REPRB   CA           2006  822410.1
REPRB   CA           2007  632367.5
REPRB   CA           2008    602233
REPRB   CA           2009  635062.4
REPRB   NM           1960  7373.056
REPRB   NM           1961  6936.516
REPRB   NM           1962  6791.463
REPRB   NM           1963  6468.799
REPRB   NM           1964  6299.607
REPRB   NM           1965  6074.906
REPRB   NM           1966  6209.512
REPRB   NM           1967  5678.484
REPRB   NM           1968  5705.586
REPRB   NM           1969  5681.815
REPRB   NM           1970  5547.612
REPRB   NM           1971  4964.654
REPRB   NM           1972  4745.508
REPRB   NM           1973  4895.868
REPRB   NM           1974  4918.595
REPRB   NM           1975  6002.345
REPRB   NM           1976  6781.056
REPRB   NM           1977  7327.521
REPRB   NM           1978  7989.095
REPRB   NM           1979  9921.686
REPRB   NM           1980  6222.632
REPRB   NM           1981  7850.453
REPRB   NM           1982  8424.961
REPRB   NM           1983  9738.566
REPRB   NM           1984  10331.97
REPRB   NM           1985  10998.46
REPRB   NM           1986   11712.8
REPRB   NM           1987   8882.21
REPRB   NM           1988  8485.007
REPRB   NM           1989  9284.617
REPRB   NM           1990   8346.86
REPRB   NM           1991  9150.216
REPRB   NM           1992  9265.247
REPRB   NM           1993   9679.53
REPRB   NM           1994  8615.429
REPRB   NM           1995  9088.376
REPRB   NM           1996  7603.072
REPRB   NM           1997  9043.949
REPRB   NM           1998  8486.772
REPRB   NM           1999  9072.692
REPRB   NM           2000  9310.213
REPRB   NM           2001  8053.593
REPRB   NM           2002  8718.536
REPRB   NM           2003  9628.827
REPRB   NM           2004   12366.6
REPRB   NM           2005  24106.55
REPRB   NM           2006  29641.46
REPRB   NM           2007  33024.11
REPRB   NM           2008  35036.04
REPRB   NM           2009  33785.17
REPRB   TX           1960  50154.98
REPRB   TX           1961  52022.85
REPRB   TX           1962  47721.25
REPRB   TX           1963  42717.87
REPRB   TX           1964  43884.26
REPRB   TX           1965  48966.78
REPRB   TX           1966  51980.12
REPRB   TX           1967  49944.16
REPRB   TX           1968  62938.87
REPRB   TX           1969  64351.46
REPRB   TX           1970  62756.82
REPRB   TX           1971  60470.71
REPRB   TX           1972  67559.73
REPRB   TX           1973   78101.6
REPRB   TX           1974  76691.32
REPRB   TX           1975  75871.69
REPRB   TX           1976  75964.67
REPRB   TX           1977  82565.81
REPRB   TX           1978  84175.21
REPRB   TX           1979   89720.8
REPRB   TX           1980  65818.68
REPRB   TX           1981  70519.71
REPRB   TX           1982  80451.75
REPRB   TX           1983  75816.82
REPRB   TX           1984  87063.96
REPRB   TX           1985  93531.88
REPRB   TX           1986  110360.1
REPRB   TX           1987  116904.6
REPRB   TX           1988  108935.5
REPRB   TX           1989  125462.6
REPRB   TX           1990    115298
REPRB   TX           1991  120335.4
REPRB   TX           1992  133856.1
REPRB   TX           1993  117234.5
REPRB   TX           1994    114104
REPRB   TX           1995  117897.9
REPRB   TX           1996  110543.9
REPRB   TX           1997  122677.3
REPRB   TX           1998  110086.5
REPRB   TX           1999  94267.22
REPRB   TX           2000  96346.14
REPRB   TX           2001  96563.35
REPRB   TX           2002  121061.9
REPRB   TX           2003  115899.6
REPRB   TX           2004  120886.7
REPRB   TX           2005  137564.6
REPRB   TX           2006  152714.6
REPRB   TX           2007  192261.4
REPRB   TX           2008  298182.6
REPRB   TX           2009  303697.1
RETCB   AZ           1960  36181.45
RETCB   AZ           1961  35082.71
RETCB   AZ           1962  34533.37
RETCB   AZ           1963   34861.2
RETCB   AZ           1964  34270.82
RETCB   AZ           1965  50095.03
RETCB   AZ           1966  58059.82
RETCB   AZ           1967  56422.67
RETCB   AZ           1968  63456.35
RETCB   AZ           1969  67840.06
RETCB   AZ           1970  68919.16
RETCB   AZ           1971  74136.25
RETCB   AZ           1972  75188.74
RETCB   AZ           1973  79348.45
RETCB   AZ           1974  82058.09
RETCB   AZ           1975  80897.34
RETCB   AZ           1976  84428.48
RETCB   AZ           1977  75680.87
RETCB   AZ           1978  79869.72
RETCB   AZ           1979  83413.77
RETCB   AZ           1980  120006.4
RETCB   AZ           1981  92583.04
RETCB   AZ           1982  94968.35
RETCB   AZ           1983    175999
